id,timestamp,open,high,low,close,volume,price_range
328,2024-06-10 19:32:00,192.48,192.48,192.41,192.48,1495,0.06999999999999318
329,2024-06-10 19:31:00,192.45,192.48,192.44,192.47,1274,0.03999999999999204
330,2024-06-10 19:30:00,192.37,192.48,192.37,192.45,4773,0.10999999999998522
331,2024-06-10 19:29:00,192.38,192.44,192.37,192.4,815,0.06999999999999318
332,2024-06-10 19:28:00,192.375,192.44,192.37,192.44,1689,0.06999999999999318
333,2024-06-10 19:27:00,192.43,192.44,192.37,192.375,377,0.06999999999999318
334,2024-06-10 19:26:00,192.4,192.44,192.37,192.4,2657,0.06999999999999318
335,2024-06-10 19:25:00,192.435,192.47,192.4,192.44,914,0.06999999999999318
336,2024-06-10 19:24:00,192.47,192.47,192.4,192.47,283,0.06999999999999318
337,2024-06-10 19:23:00,192.41,192.45,192.39,192.435,563,0.060000000000002274
338,2024-06-10 19:22:00,192.4,192.42,192.39,192.42,767,0.030000000000001137
339,2024-06-10 19:21:00,192.4,192.41,192.39,192.41,704,0.020000000000010232
340,2024-06-10 19:20:00,192.4,192.42,192.38,192.4,1905,0.03999999999999204
341,2024-06-10 19:19:00,192.375,192.41,192.37,192.4,1754,0.03999999999999204
342,2024-06-10 19:18:00,192.4,192.4,192.36,192.375,922,0.03999999999999204
343,2024-06-10 19:17:00,192.44,192.45,192.36,192.38,5161,0.08999999999997499
344,2024-06-10 19:16:00,192.45,192.45,192.4,192.45,801,0.04999999999998295
345,2024-06-10 19:15:00,192.405,192.45,192.4,192.45,508,0.04999999999998295
346,2024-06-10 19:14:00,192.53,192.53,192.31,192.44,2887,0.21999999999999886
347,2024-06-10 19:13:00,192.38,192.53,192.36,192.455,1919,0.1699999999999875
348,2024-06-10 19:12:00,192.52,192.52,192.35,192.38,4144,0.17000000000001592
349,2024-06-10 19:11:00,192.5,192.52,192.48,192.5,524,0.040000000000020464
350,2024-06-10 19:10:00,192.5,192.5,192.475,192.5,811,0.025000000000005684
351,2024-06-10 19:09:00,192.51,192.52,192.48,192.505,1877,0.040000000000020464
352,2024-06-10 19:08:00,192.5,192.51,192.48,192.51,643,0.030000000000001137
353,2024-06-10 19:07:00,192.519,192.52,192.5,192.5,676,0.020000000000010232
354,2024-06-10 19:06:00,192.5,192.55,192.5,192.51,401,0.05000000000001137
355,2024-06-10 19:05:00,192.55,192.55,192.25,192.5,3306,0.30000000000001137
356,2024-06-10 19:04:00,192.54,192.55,192.52,192.54,601,0.030000000000001137
357,2024-06-10 19:03:00,192.54,192.54,192.51,192.52,339,0.030000000000001137
358,2024-06-10 19:02:00,192.54,192.55,192.51,192.54,1197,0.040000000000020464
359,2024-06-10 19:01:00,192.55,192.55,192.54,192.54,302,0.010000000000019327
360,2024-06-10 19:00:00,192.62,192.62,192.54,192.545,916,0.0800000000000125
361,2024-06-10 18:59:00,192.595,192.62,192.54,192.58,1242,0.0800000000000125
362,2024-06-10 18:58:00,192.55,192.62,192.54,192.57,2580,0.0800000000000125
363,2024-06-10 18:57:00,192.54,192.55,192.53,192.55,2342,0.020000000000010232
364,2024-06-10 18:56:00,192.52,192.55,192.5,192.55,1161,0.05000000000001137
365,2024-06-10 18:55:00,192.5,192.54,192.5,192.526,2604,0.03999999999999204
366,2024-06-10 18:54:00,192.505,192.55,192.5,192.5,1335,0.05000000000001137
367,2024-06-10 18:53:00,192.55,192.55,192.5,192.5,951,0.05000000000001137
368,2024-06-10 18:52:00,192.54,192.56,192.5,192.5,1786,0.060000000000002274
369,2024-06-10 18:51:00,192.59,192.61,192.5,192.58,2768,0.11000000000001364
370,2024-06-10 18:50:00,192.61,192.63,192.58,192.6,991,0.04999999999998295
371,2024-06-10 18:49:00,192.615,192.63,192.58,192.63,355,0.04999999999998295
372,2024-06-10 18:48:00,192.615,193.12,192.58,192.6,8118,0.539999999999992
373,2024-06-10 18:47:00,192.64,192.66,192.58,192.63,2410,0.07999999999998408
374,2024-06-10 18:46:00,192.5,192.69,192.5,192.615,10539,0.18999999999999773
375,2024-06-10 18:45:00,192.5,192.53,192.5,192.53,1938,0.030000000000001137
376,2024-06-10 18:44:00,192.53,192.54,192.5,192.515,1736,0.03999999999999204
377,2024-06-10 18:43:00,192.6,192.61,192.5,192.54,4801,0.11000000000001364
378,2024-06-10 18:42:00,192.7,192.7,192.55,192.63,2387,0.14999999999997726
379,2024-06-10 18:41:00,192.67,192.7,192.66,192.7,253,0.03999999999999204
380,2024-06-10 18:40:00,192.7,192.7,192.65,192.67,993,0.04999999999998295
381,2024-06-10 18:39:00,192.7,192.7,192.65,192.675,736,0.04999999999998295
382,2024-06-10 18:38:00,192.731,192.75,192.69,192.699,1027,0.060000000000002274
383,2024-06-10 18:37:00,192.76,192.8,192.7,192.725,503,0.10000000000002274
384,2024-06-10 18:36:00,192.7,192.79,192.695,192.76,2039,0.09499999999999886
385,2024-06-10 18:35:00,192.79,192.8,192.7,192.7,2863,0.10000000000002274
386,2024-06-10 18:34:00,192.8,192.83,192.75,192.79,3269,0.0800000000000125
387,2024-06-10 18:33:00,192.83,192.84,192.8,192.8,640,0.03999999999999204
388,2024-06-10 18:32:00,192.83,192.84,192.8,192.84,972,0.03999999999999204
389,2024-06-10 18:31:00,192.86,192.86,192.795,192.82,1167,0.06500000000002615
390,2024-06-10 18:30:00,192.83,192.87,192.46,192.86,975,0.4099999999999966
391,2024-06-10 18:29:00,192.86,192.87,192.83,192.87,2327,0.03999999999999204
392,2024-06-10 18:28:00,192.85,192.88,192.84,192.85,649,0.03999999999999204
393,2024-06-10 18:27:00,192.86,192.88,192.7,192.85,1184,0.18000000000000682
394,2024-06-10 18:26:00,192.79,192.88,192.64,192.86,828,0.2400000000000091
395,2024-06-10 18:25:00,192.85,192.88,192.61,192.88,1963,0.2699999999999818
396,2024-06-10 18:24:00,192.65,192.87,192.6,192.87,1393,0.27000000000001023
397,2024-06-10 18:23:00,192.54,192.75,192.51,192.625,4344,0.2400000000000091
398,2024-06-10 18:22:00,192.5,192.884,192.5,192.58,3334,0.38399999999998613
399,2024-06-10 18:21:00,192.5,192.53,192.45,192.515,2701,0.0800000000000125
400,2024-06-10 18:20:00,192.49,192.53,192.45,192.475,1247,0.0800000000000125
401,2024-06-10 19:59:00,192.32,192.4,192.29,192.33,7650,0.11000000000001364
402,2024-06-10 19:58:00,192.25,192.35,192.25,192.31,2758,0.09999999999999432
403,2024-06-10 19:57:00,192.26,192.27,192.22,192.22,4278,0.05000000000001137
404,2024-06-10 19:56:00,192.28,192.29,192.25,192.28,6735,0.03999999999999204
405,2024-06-10 19:55:00,192.38,192.4,192.28,192.28,5785,0.12000000000000455
406,2024-06-10 19:54:00,192.37,192.4,192.36,192.38,3196,0.03999999999999204
407,2024-06-10 19:53:00,192.43,192.54,192.36,192.37,14102,0.1799999999999784
408,2024-06-10 19:52:00,192.49,192.53,192.425,192.43,2933,0.10499999999998977
409,2024-06-10 19:51:00,192.53,192.55,192.44,192.465,9904,0.11000000000001364
410,2024-06-10 19:50:00,192.59,192.59,192.525,192.55,2166,0.06499999999999773
411,2024-06-10 19:49:00,192.62,192.62,192.56,192.59,1456,0.060000000000002274
412,2024-06-10 19:48:00,192.62,192.62,192.6,192.61,1535,0.020000000000010232
413,2024-06-10 19:47:00,192.6,192.62,192.6,192.62,830,0.020000000000010232
414,2024-06-10 19:46:00,192.6,192.62,192.59,192.61,351,0.030000000000001137
415,2024-06-10 19:45:00,192.63,192.63,192.56,192.56,3237,0.06999999999999318
416,2024-06-10 19:44:00,192.62,192.65,192.6,192.615,5955,0.05000000000001137
417,2024-06-10 19:43:00,192.6,192.62,192.57,192.62,2398,0.05000000000001137
418,2024-06-10 19:42:00,192.575,192.62,192.575,192.61,264,0.045000000000015916
419,2024-06-10 19:41:00,192.62,192.62,192.55,192.56,1124,0.06999999999999318
420,2024-06-10 19:40:00,192.605,192.64,192.55,192.585,1451,0.08999999999997499
421,2024-06-10 19:39:00,192.65,192.65,192.56,192.58,1732,0.09000000000000341
422,2024-06-10 19:38:00,192.61,192.65,192.56,192.62,1656,0.09000000000000341
423,2024-06-10 19:37:00,192.62,192.68,192.585,192.63,1279,0.09499999999999886
424,2024-06-10 19:36:00,192.655,192.68,192.55,192.615,537,0.12999999999999545
425,2024-06-10 19:35:00,192.68,192.7,192.61,192.61,3591,0.08999999999997499
426,2024-06-10 19:34:00,192.59,192.81,192.59,192.69,7656,0.21999999999999886
427,2024-06-10 19:33:00,192.48,192.7,192.445,192.65,6096,0.25499999999999545
428,2024-06-10 19:32:00,192.48,192.48,192.41,192.48,1495,0.06999999999999318
429,2024-06-10 19:31:00,192.45,192.48,192.44,192.47,1274,0.03999999999999204
430,2024-06-10 19:30:00,192.37,192.48,192.37,192.45,4773,0.10999999999998522
431,2024-06-10 19:29:00,192.38,192.44,192.37,192.4,815,0.06999999999999318
432,2024-06-10 19:28:00,192.375,192.44,192.37,192.44,1689,0.06999999999999318
433,2024-06-10 19:27:00,192.43,192.44,192.37,192.375,377,0.06999999999999318
434,2024-06-10 19:26:00,192.4,192.44,192.37,192.4,2657,0.06999999999999318
435,2024-06-10 19:25:00,192.435,192.47,192.4,192.44,914,0.06999999999999318
436,2024-06-10 19:24:00,192.47,192.47,192.4,192.47,283,0.06999999999999318
437,2024-06-10 19:23:00,192.41,192.45,192.39,192.435,563,0.060000000000002274
438,2024-06-10 19:22:00,192.4,192.42,192.39,192.42,767,0.030000000000001137
439,2024-06-10 19:21:00,192.4,192.41,192.39,192.41,704,0.020000000000010232
440,2024-06-10 19:20:00,192.4,192.42,192.38,192.4,1905,0.03999999999999204
441,2024-06-10 19:19:00,192.375,192.41,192.37,192.4,1754,0.03999999999999204
442,2024-06-10 19:18:00,192.4,192.4,192.36,192.375,922,0.03999999999999204
443,2024-06-10 19:17:00,192.44,192.45,192.36,192.38,5161,0.08999999999997499
444,2024-06-10 19:16:00,192.45,192.45,192.4,192.45,801,0.04999999999998295
445,2024-06-10 19:15:00,192.405,192.45,192.4,192.45,508,0.04999999999998295
446,2024-06-10 19:14:00,192.53,192.53,192.31,192.44,2887,0.21999999999999886
447,2024-06-10 19:13:00,192.38,192.53,192.36,192.455,1919,0.1699999999999875
448,2024-06-10 19:12:00,192.52,192.52,192.35,192.38,4144,0.17000000000001592
449,2024-06-10 19:11:00,192.5,192.52,192.48,192.5,524,0.040000000000020464
450,2024-06-10 19:10:00,192.5,192.5,192.475,192.5,811,0.025000000000005684
451,2024-06-10 19:09:00,192.51,192.52,192.48,192.505,1877,0.040000000000020464
452,2024-06-10 19:08:00,192.5,192.51,192.48,192.51,643,0.030000000000001137
453,2024-06-10 19:07:00,192.519,192.52,192.5,192.5,676,0.020000000000010232
454,2024-06-10 19:06:00,192.5,192.55,192.5,192.51,401,0.05000000000001137
455,2024-06-10 19:05:00,192.55,192.55,192.25,192.5,3306,0.30000000000001137
456,2024-06-10 19:04:00,192.54,192.55,192.52,192.54,601,0.030000000000001137
457,2024-06-10 19:03:00,192.54,192.54,192.51,192.52,339,0.030000000000001137
458,2024-06-10 19:02:00,192.54,192.55,192.51,192.54,1197,0.040000000000020464
459,2024-06-10 19:01:00,192.55,192.55,192.54,192.54,302,0.010000000000019327
460,2024-06-10 19:00:00,192.62,192.62,192.54,192.545,916,0.0800000000000125
461,2024-06-10 18:59:00,192.595,192.62,192.54,192.58,1242,0.0800000000000125
462,2024-06-10 18:58:00,192.55,192.62,192.54,192.57,2580,0.0800000000000125
463,2024-06-10 18:57:00,192.54,192.55,192.53,192.55,2342,0.020000000000010232
464,2024-06-10 18:56:00,192.52,192.55,192.5,192.55,1161,0.05000000000001137
465,2024-06-10 18:55:00,192.5,192.54,192.5,192.526,2604,0.03999999999999204
466,2024-06-10 18:54:00,192.505,192.55,192.5,192.5,1335,0.05000000000001137
467,2024-06-10 18:53:00,192.55,192.55,192.5,192.5,951,0.05000000000001137
468,2024-06-10 18:52:00,192.54,192.56,192.5,192.5,1786,0.060000000000002274
469,2024-06-10 18:51:00,192.59,192.61,192.5,192.58,2768,0.11000000000001364
470,2024-06-10 18:50:00,192.61,192.63,192.58,192.6,991,0.04999999999998295
471,2024-06-10 18:49:00,192.615,192.63,192.58,192.63,355,0.04999999999998295
472,2024-06-10 18:48:00,192.615,193.12,192.58,192.6,8118,0.539999999999992
473,2024-06-10 18:47:00,192.64,192.66,192.58,192.63,2410,0.07999999999998408
474,2024-06-10 18:46:00,192.5,192.69,192.5,192.615,10539,0.18999999999999773
475,2024-06-10 18:45:00,192.5,192.53,192.5,192.53,1938,0.030000000000001137
476,2024-06-10 18:44:00,192.53,192.54,192.5,192.515,1736,0.03999999999999204
477,2024-06-10 18:43:00,192.6,192.61,192.5,192.54,4801,0.11000000000001364
478,2024-06-10 18:42:00,192.7,192.7,192.55,192.63,2387,0.14999999999997726
479,2024-06-10 18:41:00,192.67,192.7,192.66,192.7,253,0.03999999999999204
480,2024-06-10 18:40:00,192.7,192.7,192.65,192.67,993,0.04999999999998295
481,2024-06-10 18:39:00,192.7,192.7,192.65,192.675,736,0.04999999999998295
482,2024-06-10 18:38:00,192.731,192.75,192.69,192.699,1027,0.060000000000002274
483,2024-06-10 18:37:00,192.76,192.8,192.7,192.725,503,0.10000000000002274
484,2024-06-10 18:36:00,192.7,192.79,192.695,192.76,2039,0.09499999999999886
485,2024-06-10 18:35:00,192.79,192.8,192.7,192.7,2863,0.10000000000002274
486,2024-06-10 18:34:00,192.8,192.83,192.75,192.79,3269,0.0800000000000125
487,2024-06-10 18:33:00,192.83,192.84,192.8,192.8,640,0.03999999999999204
488,2024-06-10 18:32:00,192.83,192.84,192.8,192.84,972,0.03999999999999204
489,2024-06-10 18:31:00,192.86,192.86,192.795,192.82,1167,0.06500000000002615
490,2024-06-10 18:30:00,192.83,192.87,192.46,192.86,975,0.4099999999999966
491,2024-06-10 18:29:00,192.86,192.87,192.83,192.87,2327,0.03999999999999204
492,2024-06-10 18:28:00,192.85,192.88,192.84,192.85,649,0.03999999999999204
493,2024-06-10 18:27:00,192.86,192.88,192.7,192.85,1184,0.18000000000000682
494,2024-06-10 18:26:00,192.79,192.88,192.64,192.86,828,0.2400000000000091
495,2024-06-10 18:25:00,192.85,192.88,192.61,192.88,1963,0.2699999999999818
496,2024-06-10 18:24:00,192.65,192.87,192.6,192.87,1393,0.27000000000001023
497,2024-06-10 18:23:00,192.54,192.75,192.51,192.625,4344,0.2400000000000091
498,2024-06-10 18:22:00,192.5,192.884,192.5,192.58,3334,0.38399999999998613
499,2024-06-10 18:21:00,192.5,192.53,192.45,192.515,2701,0.0800000000000125
500,2024-06-10 18:20:00,192.49,192.53,192.45,192.475,1247,0.0800000000000125
501,2024-06-10 19:59:00,192.32,192.4,192.29,192.33,7650,0.11000000000001364
502,2024-06-10 19:58:00,192.25,192.35,192.25,192.31,2758,0.09999999999999432
503,2024-06-10 19:57:00,192.26,192.27,192.22,192.22,4278,0.05000000000001137
504,2024-06-10 19:56:00,192.28,192.29,192.25,192.28,6735,0.03999999999999204
505,2024-06-10 19:55:00,192.38,192.4,192.28,192.28,5785,0.12000000000000455
506,2024-06-10 19:54:00,192.37,192.4,192.36,192.38,3196,0.03999999999999204
507,2024-06-10 19:53:00,192.43,192.54,192.36,192.37,14102,0.1799999999999784
508,2024-06-10 19:52:00,192.49,192.53,192.425,192.43,2933,0.10499999999998977
509,2024-06-10 19:51:00,192.53,192.55,192.44,192.465,9904,0.11000000000001364
510,2024-06-10 19:50:00,192.59,192.59,192.525,192.55,2166,0.06499999999999773
511,2024-06-10 19:49:00,192.62,192.62,192.56,192.59,1456,0.060000000000002274
512,2024-06-10 19:48:00,192.62,192.62,192.6,192.61,1535,0.020000000000010232
513,2024-06-10 19:47:00,192.6,192.62,192.6,192.62,830,0.020000000000010232
514,2024-06-10 19:46:00,192.6,192.62,192.59,192.61,351,0.030000000000001137
515,2024-06-10 19:45:00,192.63,192.63,192.56,192.56,3237,0.06999999999999318
516,2024-06-10 19:44:00,192.62,192.65,192.6,192.615,5955,0.05000000000001137
517,2024-06-10 19:43:00,192.6,192.62,192.57,192.62,2398,0.05000000000001137
518,2024-06-10 19:42:00,192.575,192.62,192.575,192.61,264,0.045000000000015916
519,2024-06-10 19:41:00,192.62,192.62,192.55,192.56,1124,0.06999999999999318
520,2024-06-10 19:40:00,192.605,192.64,192.55,192.585,1451,0.08999999999997499
521,2024-06-10 19:39:00,192.65,192.65,192.56,192.58,1732,0.09000000000000341
522,2024-06-10 19:38:00,192.61,192.65,192.56,192.62,1656,0.09000000000000341
523,2024-06-10 19:37:00,192.62,192.68,192.585,192.63,1279,0.09499999999999886
524,2024-06-10 19:36:00,192.655,192.68,192.55,192.615,537,0.12999999999999545
525,2024-06-10 19:35:00,192.68,192.7,192.61,192.61,3591,0.08999999999997499
526,2024-06-10 19:34:00,192.59,192.81,192.59,192.69,7656,0.21999999999999886
527,2024-06-10 19:33:00,192.48,192.7,192.445,192.65,6096,0.25499999999999545
528,2024-06-10 19:32:00,192.48,192.48,192.41,192.48,1495,0.06999999999999318
529,2024-06-10 19:31:00,192.45,192.48,192.44,192.47,1274,0.03999999999999204
530,2024-06-10 19:30:00,192.37,192.48,192.37,192.45,4773,0.10999999999998522
531,2024-06-10 19:29:00,192.38,192.44,192.37,192.4,815,0.06999999999999318
532,2024-06-10 19:28:00,192.375,192.44,192.37,192.44,1689,0.06999999999999318
533,2024-06-10 19:27:00,192.43,192.44,192.37,192.375,377,0.06999999999999318
534,2024-06-10 19:26:00,192.4,192.44,192.37,192.4,2657,0.06999999999999318
535,2024-06-10 19:25:00,192.435,192.47,192.4,192.44,914,0.06999999999999318
536,2024-06-10 19:24:00,192.47,192.47,192.4,192.47,283,0.06999999999999318
537,2024-06-10 19:23:00,192.41,192.45,192.39,192.435,563,0.060000000000002274
538,2024-06-10 19:22:00,192.4,192.42,192.39,192.42,767,0.030000000000001137
539,2024-06-10 19:21:00,192.4,192.41,192.39,192.41,704,0.020000000000010232
540,2024-06-10 19:20:00,192.4,192.42,192.38,192.4,1905,0.03999999999999204
541,2024-06-10 19:19:00,192.375,192.41,192.37,192.4,1754,0.03999999999999204
542,2024-06-10 19:18:00,192.4,192.4,192.36,192.375,922,0.03999999999999204
543,2024-06-10 19:17:00,192.44,192.45,192.36,192.38,5161,0.08999999999997499
544,2024-06-10 19:16:00,192.45,192.45,192.4,192.45,801,0.04999999999998295
545,2024-06-10 19:15:00,192.405,192.45,192.4,192.45,508,0.04999999999998295
546,2024-06-10 19:14:00,192.53,192.53,192.31,192.44,2887,0.21999999999999886
547,2024-06-10 19:13:00,192.38,192.53,192.36,192.455,1919,0.1699999999999875
548,2024-06-10 19:12:00,192.52,192.52,192.35,192.38,4144,0.17000000000001592
549,2024-06-10 19:11:00,192.5,192.52,192.48,192.5,524,0.040000000000020464
550,2024-06-10 19:10:00,192.5,192.5,192.475,192.5,811,0.025000000000005684
551,2024-06-10 19:09:00,192.51,192.52,192.48,192.505,1877,0.040000000000020464
552,2024-06-10 19:08:00,192.5,192.51,192.48,192.51,643,0.030000000000001137
553,2024-06-10 19:07:00,192.519,192.52,192.5,192.5,676,0.020000000000010232
554,2024-06-10 19:06:00,192.5,192.55,192.5,192.51,401,0.05000000000001137
555,2024-06-10 19:05:00,192.55,192.55,192.25,192.5,3306,0.30000000000001137
556,2024-06-10 19:04:00,192.54,192.55,192.52,192.54,601,0.030000000000001137
557,2024-06-10 19:03:00,192.54,192.54,192.51,192.52,339,0.030000000000001137
558,2024-06-10 19:02:00,192.54,192.55,192.51,192.54,1197,0.040000000000020464
559,2024-06-10 19:01:00,192.55,192.55,192.54,192.54,302,0.010000000000019327
560,2024-06-10 19:00:00,192.62,192.62,192.54,192.545,916,0.0800000000000125
561,2024-06-10 18:59:00,192.595,192.62,192.54,192.58,1242,0.0800000000000125
562,2024-06-10 18:58:00,192.55,192.62,192.54,192.57,2580,0.0800000000000125
563,2024-06-10 18:57:00,192.54,192.55,192.53,192.55,2342,0.020000000000010232
564,2024-06-10 18:56:00,192.52,192.55,192.5,192.55,1161,0.05000000000001137
565,2024-06-10 18:55:00,192.5,192.54,192.5,192.526,2604,0.03999999999999204
566,2024-06-10 18:54:00,192.505,192.55,192.5,192.5,1335,0.05000000000001137
567,2024-06-10 18:53:00,192.55,192.55,192.5,192.5,951,0.05000000000001137
568,2024-06-10 18:52:00,192.54,192.56,192.5,192.5,1786,0.060000000000002274
569,2024-06-10 18:51:00,192.59,192.61,192.5,192.58,2768,0.11000000000001364
570,2024-06-10 18:50:00,192.61,192.63,192.58,192.6,991,0.04999999999998295
571,2024-06-10 18:49:00,192.615,192.63,192.58,192.63,355,0.04999999999998295
572,2024-06-10 18:48:00,192.615,193.12,192.58,192.6,8118,0.539999999999992
573,2024-06-10 18:47:00,192.64,192.66,192.58,192.63,2410,0.07999999999998408
574,2024-06-10 18:46:00,192.5,192.69,192.5,192.615,10539,0.18999999999999773
575,2024-06-10 18:45:00,192.5,192.53,192.5,192.53,1938,0.030000000000001137
576,2024-06-10 18:44:00,192.53,192.54,192.5,192.515,1736,0.03999999999999204
577,2024-06-10 18:43:00,192.6,192.61,192.5,192.54,4801,0.11000000000001364
578,2024-06-10 18:42:00,192.7,192.7,192.55,192.63,2387,0.14999999999997726
579,2024-06-10 18:41:00,192.67,192.7,192.66,192.7,253,0.03999999999999204
580,2024-06-10 18:40:00,192.7,192.7,192.65,192.67,993,0.04999999999998295
581,2024-06-10 18:39:00,192.7,192.7,192.65,192.675,736,0.04999999999998295
582,2024-06-10 18:38:00,192.731,192.75,192.69,192.699,1027,0.060000000000002274
583,2024-06-10 18:37:00,192.76,192.8,192.7,192.725,503,0.10000000000002274
584,2024-06-10 18:36:00,192.7,192.79,192.695,192.76,2039,0.09499999999999886
585,2024-06-10 18:35:00,192.79,192.8,192.7,192.7,2863,0.10000000000002274
586,2024-06-10 18:34:00,192.8,192.83,192.75,192.79,3269,0.0800000000000125
587,2024-06-10 18:33:00,192.83,192.84,192.8,192.8,640,0.03999999999999204
588,2024-06-10 18:32:00,192.83,192.84,192.8,192.84,972,0.03999999999999204
589,2024-06-10 18:31:00,192.86,192.86,192.795,192.82,1167,0.06500000000002615
590,2024-06-10 18:30:00,192.83,192.87,192.46,192.86,975,0.4099999999999966
591,2024-06-10 18:29:00,192.86,192.87,192.83,192.87,2327,0.03999999999999204
592,2024-06-10 18:28:00,192.85,192.88,192.84,192.85,649,0.03999999999999204
593,2024-06-10 18:27:00,192.86,192.88,192.7,192.85,1184,0.18000000000000682
594,2024-06-10 18:26:00,192.79,192.88,192.64,192.86,828,0.2400000000000091
595,2024-06-10 18:25:00,192.85,192.88,192.61,192.88,1963,0.2699999999999818
596,2024-06-10 18:24:00,192.65,192.87,192.6,192.87,1393,0.27000000000001023
597,2024-06-10 18:23:00,192.54,192.75,192.51,192.625,4344,0.2400000000000091
598,2024-06-10 18:22:00,192.5,192.884,192.5,192.58,3334,0.38399999999998613
599,2024-06-10 18:21:00,192.5,192.53,192.45,192.515,2701,0.0800000000000125
600,2024-06-10 18:20:00,192.49,192.53,192.45,192.475,1247,0.0800000000000125
601,2024-06-10 19:59:00,192.32,192.4,192.29,192.33,7650,0.11000000000001364
602,2024-06-10 19:58:00,192.25,192.35,192.25,192.31,2758,0.09999999999999432
603,2024-06-10 19:57:00,192.26,192.27,192.22,192.22,4278,0.05000000000001137
604,2024-06-10 19:56:00,192.28,192.29,192.25,192.28,6735,0.03999999999999204
605,2024-06-10 19:55:00,192.38,192.4,192.28,192.28,5785,0.12000000000000455
606,2024-06-10 19:54:00,192.37,192.4,192.36,192.38,3196,0.03999999999999204
607,2024-06-10 19:53:00,192.43,192.54,192.36,192.37,14102,0.1799999999999784
608,2024-06-10 19:52:00,192.49,192.53,192.425,192.43,2933,0.10499999999998977
609,2024-06-10 19:51:00,192.53,192.55,192.44,192.465,9904,0.11000000000001364
610,2024-06-10 19:50:00,192.59,192.59,192.525,192.55,2166,0.06499999999999773
611,2024-06-10 19:49:00,192.62,192.62,192.56,192.59,1456,0.060000000000002274
612,2024-06-10 19:59:00,192.32,192.4,192.29,192.33,7650,0.11000000000001364
613,2024-06-10 19:48:00,192.62,192.62,192.6,192.61,1535,0.020000000000010232
614,2024-06-10 19:58:00,192.25,192.35,192.25,192.31,2758,0.09999999999999432
615,2024-06-10 19:47:00,192.6,192.62,192.6,192.62,830,0.020000000000010232
616,2024-06-10 19:57:00,192.26,192.27,192.22,192.22,4278,0.05000000000001137
617,2024-06-10 19:46:00,192.6,192.62,192.59,192.61,351,0.030000000000001137
618,2024-06-10 19:56:00,192.28,192.29,192.25,192.28,6735,0.03999999999999204
619,2024-06-10 19:45:00,192.63,192.63,192.56,192.56,3237,0.06999999999999318
620,2024-06-10 19:55:00,192.38,192.4,192.28,192.28,5785,0.12000000000000455
621,2024-06-10 19:44:00,192.62,192.65,192.6,192.615,5955,0.05000000000001137
622,2024-06-10 19:54:00,192.37,192.4,192.36,192.38,3196,0.03999999999999204
623,2024-06-10 19:43:00,192.6,192.62,192.57,192.62,2398,0.05000000000001137
624,2024-06-10 19:53:00,192.43,192.54,192.36,192.37,14102,0.1799999999999784
625,2024-06-10 19:42:00,192.575,192.62,192.575,192.61,264,0.045000000000015916
626,2024-06-10 19:52:00,192.49,192.53,192.425,192.43,2933,0.10499999999998977
627,2024-06-10 19:41:00,192.62,192.62,192.55,192.56,1124,0.06999999999999318
628,2024-06-10 19:51:00,192.53,192.55,192.44,192.465,9904,0.11000000000001364
629,2024-06-10 19:40:00,192.605,192.64,192.55,192.585,1451,0.08999999999997499
630,2024-06-10 19:50:00,192.59,192.59,192.525,192.55,2166,0.06499999999999773
631,2024-06-10 19:39:00,192.65,192.65,192.56,192.58,1732,0.09000000000000341
632,2024-06-10 19:49:00,192.62,192.62,192.56,192.59,1456,0.060000000000002274
633,2024-06-10 19:38:00,192.61,192.65,192.56,192.62,1656,0.09000000000000341
634,2024-06-10 19:48:00,192.62,192.62,192.6,192.61,1535,0.020000000000010232
635,2024-06-10 19:37:00,192.62,192.68,192.585,192.63,1279,0.09499999999999886
636,2024-06-10 19:47:00,192.6,192.62,192.6,192.62,830,0.020000000000010232
637,2024-06-10 19:36:00,192.655,192.68,192.55,192.615,537,0.12999999999999545
638,2024-06-10 19:46:00,192.6,192.62,192.59,192.61,351,0.030000000000001137
639,2024-06-10 19:35:00,192.68,192.7,192.61,192.61,3591,0.08999999999997499
640,2024-06-10 19:45:00,192.63,192.63,192.56,192.56,3237,0.06999999999999318
641,2024-06-10 19:34:00,192.59,192.81,192.59,192.69,7656,0.21999999999999886
642,2024-06-10 19:44:00,192.62,192.65,192.6,192.615,5955,0.05000000000001137
643,2024-06-10 19:33:00,192.48,192.7,192.445,192.65,6096,0.25499999999999545
644,2024-06-10 19:43:00,192.6,192.62,192.57,192.62,2398,0.05000000000001137
645,2024-06-10 19:32:00,192.48,192.48,192.41,192.48,1495,0.06999999999999318
646,2024-06-10 19:42:00,192.575,192.62,192.575,192.61,264,0.045000000000015916
647,2024-06-10 19:31:00,192.45,192.48,192.44,192.47,1274,0.03999999999999204
648,2024-06-10 19:41:00,192.62,192.62,192.55,192.56,1124,0.06999999999999318
649,2024-06-10 19:40:00,192.605,192.64,192.55,192.585,1451,0.08999999999997499
650,2024-06-10 19:30:00,192.37,192.48,192.37,192.45,4773,0.10999999999998522
651,2024-06-10 19:29:00,192.38,192.44,192.37,192.4,815,0.06999999999999318
652,2024-06-10 19:39:00,192.65,192.65,192.56,192.58,1732,0.09000000000000341
653,2024-06-10 19:28:00,192.375,192.44,192.37,192.44,1689,0.06999999999999318
654,2024-06-10 19:38:00,192.61,192.65,192.56,192.62,1656,0.09000000000000341
